team,game_date,lineup,predicted_lineup
ATL,2025-06-10,"{'acunr001': [0.3, 0.5833333333333334, 0.391304347826087, 5.0, 0.41739130434782595, 0.3188405797101449, 0.13043478260869565, 0.6811594202898551, 0.35135135135135137, 0.6756756756756757], 'albio001': [0.2350597609561753, 0.3426294820717131, 0.3142857142857143, 6.0, 0.29357142857142876, 0.14642857142857144, 0.09642857142857143, 0.8535714285714285, 0.3557692307692308, 0.2692307692307692], 'allen002': [0.22839506172839505, 0.25925925925925924, 0.3055555555555556, 0.0, 0.25444444444444436, 0.22777777777777777, 0.08333333333333333, 0.7722222222222223, 0.35, 0.25833333333333336], 'harrm004': [0.2350597609561753, 0.3386454183266932, 0.26436781609195403, 4.0, 0.2651340996168582, 0.19923371647509577, 0.034482758620689655, 0.8007662835249042, 0.3282051282051282, 0.4205128205128205], 'murps001': [0.21212121212121213, 0.44696969696969696, 0.3157894736842105, 9.0, 0.3105263157894736, 0.3157894736842105, 0.09868421052631579, 0.6842105263157895, 0.35365853658536583, 0.4634146341463415], 'olsom001': [0.23651452282157676, 0.46887966804979253, 0.34519572953736655, 14.0, 0.35195729537366566, 0.2313167259786477, 0.13523131672597866, 0.7686832740213523, 0.39655172413793105, 0.5632183908045977], 'ozunm001': [0.2602739726027397, 0.4292237442922374, 0.4, 10.0, 0.36814814814814867, 0.22962962962962963, 0.1814814814814815, 0.7703703703703704, 0.3708609271523179, 0.5298013245033113], 'rilea001': [0.2835820895522388, 0.4552238805970149, 0.3333333333333333, 11.0, 0.33888888888888913, 0.2743055555555556, 0.059027777777777776, 0.7256944444444444, 0.3978494623655914, 0.532258064516129], 'white006': [0.2361111111111111, 0.3888888888888889, 0.271523178807947, 3.0, 0.2847682119205297, 0.2251655629139073, 0.039735099337748346, 0.7748344370860927, 0.34615384615384615, 0.36538461538461536]}","['acunr001', 'rilea001', 'olsom001', 'ozunm001', 'murps001', 'albio001', 'harrm004', 'white006', 'allen002']"
ATL,2025-06-11,"{'acunr001': [0.328125, 0.59375, 0.410958904109589, 5.0, 0.4315068493150683, 0.3013698630136986, 0.1232876712328767, 0.6986301369863014, 0.34146341463414637, 0.6585365853658537], 'albio001': [0.23137254901960785, 0.33725490196078434, 0.30985915492957744, 6.0, 0.28943661971831003, 0.15492957746478872, 0.09507042253521127, 0.8450704225352113, 0.35406698564593303, 0.2679425837320574], 'allen002': [0.23170731707317074, 0.2682926829268293, 0.3076923076923077, 0.0, 0.2587912087912087, 0.23076923076923078, 0.08241758241758242, 0.7692307692307693, 0.35537190082644626, 0.256198347107438], 'baldd001': [0.2992125984251969, 0.49606299212598426, 0.35036496350364965, 7.0, 0.36861313868613127, 0.15328467153284672, 0.072992700729927, 0.8467153284671532, 0.3584905660377358, 0.5566037735849056], 'harrm004': [0.23137254901960785, 0.3333333333333333, 0.26037735849056604, 4.0, 0.2611320754716981, 0.2037735849056604, 0.033962264150943396, 0.7962264150943397, 0.3248730964467005, 0.41624365482233505], 'olsom001': [0.23673469387755103, 0.46938775510204084, 0.34385964912280703, 14.0, 0.3515789473684212, 0.23157894736842105, 0.13333333333333333, 0.7684210526315789, 0.4011299435028249, 0.559322033898305], 'ozunm001': [0.2556053811659193, 0.42152466367713004, 0.39416058394160586, 10.0, 0.3627737226277377, 0.22627737226277372, 0.17883211678832117, 0.7737226277372263, 0.3741935483870968, 0.5290322580645161], 'rilea001': [0.27941176470588236, 0.4485294117647059, 0.3287671232876712, 11.0, 0.334246575342466, 0.2808219178082192, 0.05821917808219178, 0.7191780821917808, 0.39572192513368987, 0.5294117647058824], 'white006': [0.23809523809523808, 0.3877551020408163, 0.2727272727272727, 3.0, 0.28506493506493497, 0.22077922077922077, 0.03896103896103896, 0.7792207792207793, 0.35514018691588783, 0.3644859813084112]}","['acunr001', 'rilea001', 'olsom001', 'baldd001', 'ozunm001', 'albio001', 'harrm004', 'white006', 'allen002']"
ATL,2025-06-15,"{'acunr001': [0.3815789473684211, 0.6973684210526315, 0.45977011494252873, 7.0, 0.4908045977011492, 0.25287356321839083, 0.12643678160919541, 0.7471264367816092, 0.37735849056603776, 0.6037735849056604], 'albio001': [0.2247191011235955, 0.3258426966292135, 0.30067567567567566, 6.0, 0.2807432432432434, 0.16554054054054054, 0.09121621621621621, 0.8344594594594594, 0.35046728971962615, 0.26635514018691586], 'allen002': [0.23121387283236994, 0.2658959537572254, 0.3072916666666667, 0.0, 0.25833333333333325, 0.21875, 0.08333333333333333, 0.78125, 0.36153846153846153, 0.25384615384615383], 'harrm004': [0.23308270676691728, 0.3533834586466165, 0.2608695652173913, 6.0, 0.2684782608695652, 0.20652173913043478, 0.03260869565217391, 0.7934782608695652, 0.32195121951219513, 0.4195121951219512], 'murps001': [0.2302158273381295, 0.460431654676259, 0.33125, 9.0, 0.3243749999999999, 0.30625, 0.1, 0.69375, 0.3522727272727273, 0.4431818181818182], 'olsom001': [0.24609375, 0.47265625, 0.3523489932885906, 14.0, 0.3573825503355707, 0.22818791946308725, 0.1342281879194631, 0.7718120805369127, 0.4032258064516129, 0.5591397849462365], 'ozunm001': [0.251063829787234, 0.42127659574468085, 0.3867595818815331, 11.0, 0.3588850174216033, 0.23344947735191637, 0.17421602787456447, 0.7665505226480837, 0.37037037037037035, 0.5185185185185185], 'rilea001': [0.2807017543859649, 0.4421052631578947, 0.3300653594771242, 11.0, 0.33300653594771273, 0.2875816993464052, 0.058823529411764705, 0.7124183006535948, 0.4020618556701031, 0.5154639175257731], 'white006': [0.23684210526315788, 0.3815789473684211, 0.27044025157232704, 3.0, 0.28176100628930806, 0.22641509433962265, 0.03773584905660377, 0.7735849056603774, 0.35454545454545455, 0.37272727272727274]}","['acunr001', 'rilea001', 'olsom001', 'ozunm001', 'murps001', 'albio001', 'harrm004', 'white006', 'allen002']"
ATL,2025-06-17,"{'acunr001': [0.38461538461538464, 0.6923076923076923, 0.4666666666666667, 7.0, 0.492222222222222, 0.24444444444444444, 0.13333333333333333, 0.7555555555555555, 0.38181818181818183, 0.5818181818181818], 'albio001': [0.22140221402214022, 0.3210332103321033, 0.2966666666666667, 6.0, 0.2770000000000002, 0.17, 0.09, 0.83, 0.3472222222222222, 0.26851851851851855], 'allen002': [0.22727272727272727, 0.26136363636363635, 0.30256410256410254, 0.0, 0.2543589743589743, 0.2153846153846154, 0.08205128205128205, 0.7846153846153846, 0.3533834586466165, 0.24812030075187969], 'harrm004': [0.2342007434944238, 0.35315985130111527, 0.2616487455197133, 6.0, 0.26881720430107525, 0.2078853046594982, 0.03225806451612903, 0.7921146953405018, 0.32367149758454106, 0.42028985507246375], 'murps001': [0.22377622377622378, 0.44755244755244755, 0.3231707317073171, 9.0, 0.31646341463414623, 0.3048780487804878, 0.0975609756097561, 0.6951219512195121, 0.3516483516483517, 0.45054945054945056], 'olsom001': [0.24615384615384617, 0.46923076923076923, 0.3509933774834437, 14.0, 0.35562913907284793, 0.23178807947019867, 0.13245033112582782, 0.7682119205298014, 0.40425531914893614, 0.5531914893617021], 'ozunm001': [0.25210084033613445, 0.42016806722689076, 0.38831615120274915, 11.0, 0.35945017182130634, 0.23024054982817868, 0.17525773195876287, 0.7697594501718213, 0.3696969696969697, 0.5212121212121212], 'rilea001': [0.28027681660899656, 0.43944636678200694, 0.32903225806451614, 11.0, 0.3316129032258068, 0.2903225806451613, 0.05806451612903226, 0.7096774193548387, 0.4030612244897959, 0.5153061224489796], 'white006': [0.24025974025974026, 0.38311688311688313, 0.2732919254658385, 3.0, 0.2838509316770185, 0.2236024844720497, 0.037267080745341616, 0.7763975155279503, 0.35714285714285715, 0.36607142857142855]}","['acunr001', 'rilea001', 'olsom001', 'ozunm001', 'murps001', 'albio001', 'harrm004', 'white006', 'allen002']"
ATL,2025-06-23,"{'acunr001': [0.3877551020408163, 0.6836734693877551, 0.48717948717948717, 8.0, 0.4982905982905982, 0.21367521367521367, 0.1623931623931624, 0.7863247863247863, 0.36619718309859156, 0.5774647887323944], 'albio001': [0.22372881355932203, 0.3288135593220339, 0.2953846153846154, 6.0, 0.2790769230769233, 0.16923076923076924, 0.08615384615384615, 0.8307692307692308, 0.3432203389830508, 0.2669491525423729], 'allen002': [0.22279792746113988, 0.25906735751295334, 0.3023255813953488, 0.0, 0.25488372093023254, 0.2186046511627907, 0.08837209302325581, 0.7813953488372093, 0.3586206896551724, 0.23448275862068965], 'harrm004': [0.22184300341296928, 0.33447098976109213, 0.24752475247524752, 6.0, 0.25478547854785477, 0.20462046204620463, 0.0297029702970297, 0.7953795379537953, 0.3039647577092511, 0.4052863436123348], 'murps001': [0.21710526315789475, 0.4276315789473684, 0.31213872832369943, 9.0, 0.3052023121387282, 0.30057803468208094, 0.09248554913294797, 0.6994219653179191, 0.336734693877551, 0.42857142857142855], 'olsom001': [0.2491103202846975, 0.47330960854092524, 0.3586626139817629, 15.0, 0.36139817629179366, 0.22492401215805471, 0.1398176291793313, 0.7750759878419453, 0.4, 0.5365853658536586], 'ozunm001': [0.2509505703422053, 0.4144486692015209, 0.37658227848101267, 11.0, 0.3518987341772157, 0.22784810126582278, 0.16139240506329114, 0.7721518987341772, 0.3770491803278688, 0.5081967213114754], 'rilea001': [0.2715654952076677, 0.4281150159744409, 0.32142857142857145, 12.0, 0.3241071428571432, 0.28273809523809523, 0.05952380952380952, 0.7172619047619048, 0.386046511627907, 0.5023255813953489], 'white006': [0.2468354430379747, 0.3860759493670886, 0.2787878787878788, 3.0, 0.28787878787878773, 0.21818181818181817, 0.03636363636363636, 0.7818181818181819, 0.3620689655172414, 0.3706896551724138]}","['acunr001', 'olsom001', 'ozunm001', 'rilea001', 'albio001', 'murps001', 'harrm004', 'white006', 'allen002']"
ATL,2025-06-26,"{'acunr001': [0.3761467889908257, 0.6697247706422018, 0.48484848484848486, 9.0, 0.4916666666666666, 0.24242424242424243, 0.17424242424242425, 0.7575757575757576, 0.37333333333333335, 0.5866666666666667], 'albio001': [0.22295081967213115, 0.32459016393442625, 0.2988165680473373, 6.0, 0.2778106508875742, 0.16568047337278108, 0.08875739644970414, 0.834319526627219, 0.34285714285714286, 0.2653061224489796], 'allen002': [0.23414634146341465, 0.2682926829268293, 0.30837004405286345, 0.0, 0.2612334801762114, 0.21585903083700442, 0.08370044052863436, 0.7841409691629956, 0.3548387096774194, 0.23225806451612904], 'harrm004': [0.2152317880794702, 0.32450331125827814, 0.24281150159744408, 6.0, 0.24664536741214058, 0.20766773162939298, 0.02875399361022364, 0.792332268370607, 0.30042918454935624, 0.41201716738197425], 'murps001': [0.22077922077922077, 0.42857142857142855, 0.3181818181818182, 9.0, 0.309090909090909, 0.30113636363636365, 0.09659090909090909, 0.6988636363636364, 0.3434343434343434, 0.42424242424242425], 'olsom001': [0.25597269624573377, 0.4778156996587031, 0.36627906976744184, 15.0, 0.36715116279069804, 0.22093023255813954, 0.14244186046511628, 0.7790697674418605, 0.413953488372093, 0.5441860465116279], 'ozunm001': [0.2454212454212454, 0.40293040293040294, 0.3776435045317221, 11.0, 0.3492447129909371, 0.22658610271903323, 0.1691842900302115, 0.7734138972809668, 0.38095238095238093, 0.4973544973544973], 'rilea001': [0.27076923076923076, 0.4307692307692308, 0.32285714285714284, 12.0, 0.32600000000000035, 0.28285714285714286, 0.06285714285714286, 0.7171428571428572, 0.38565022421524664, 0.5067264573991032], 'white006': [0.24242424242424243, 0.37575757575757573, 0.27325581395348836, 3.0, 0.2813953488372092, 0.22674418604651161, 0.03488372093023256, 0.7732558139534884, 0.35833333333333334, 0.36666666666666664]}","['acunr001', 'olsom001', 'rilea001', 'ozunm001', 'albio001', 'murps001', 'white006', 'harrm004', 'allen002']"
ATL,2025-07-09,"{'acunr001': [0.3262411347517731, 0.5531914893617021, 0.4378698224852071, 9.0, 0.43136094674556236, 0.2603550295857988, 0.16568047337278108, 0.7396449704142012, 0.3723404255319149, 0.5212765957446809], 'albio001': [0.2219020172910663, 0.31412103746397696, 0.2931937172774869, 6.0, 0.2698952879581155, 0.1544502617801047, 0.08115183246073299, 0.8455497382198953, 0.35563380281690143, 0.29225352112676056], 'allen002': [0.23931623931623933, 0.27350427350427353, 0.3153846153846154, 0.0, 0.2680769230769231, 0.2230769230769231, 0.08846153846153847, 0.7769230769230769, 0.3505747126436782, 0.22413793103448276], 'baldd001': [0.2742857142857143, 0.4742857142857143, 0.3520408163265306, 10.0, 0.35459183673469385, 0.15816326530612246, 0.09693877551020408, 0.8418367346938775, 0.32867132867132864, 0.5174825174825175], 'harrm004': [0.20909090909090908, 0.3151515151515151, 0.23460410557184752, 6.0, 0.23900293255131969, 0.21407624633431085, 0.026392961876832845, 0.7859237536656891, 0.30434782608695654, 0.40711462450592883], 'olsom001': [0.26548672566371684, 0.4837758112094395, 0.3647959183673469, 17.0, 0.36887755102040864, 0.23214285714285715, 0.13010204081632654, 0.7678571428571429, 0.4163265306122449, 0.5551020408163265], 'ozunm001': [0.23548387096774193, 0.3774193548387097, 0.3629032258064516, 11.0, 0.3338709677419361, 0.23118279569892472, 0.16129032258064516, 0.7688172043010753, 0.3691588785046729, 0.5046728971962616], 'profj001': [0.225, 0.375, 0.24390243902439024, 2.0, 0.2682926829268293, 0.24390243902439024, 0.024390243902439025, 0.7560975609756098, 0.23333333333333334, 0.3], 'rilea001': [0.2717391304347826, 0.42934782608695654, 0.32151898734177214, 13.0, 0.325569620253165, 0.28354430379746837, 0.060759493670886074, 0.7164556962025317, 0.3794466403162055, 0.5059288537549407]}","['olsom001', 'acunr001', 'rilea001', 'baldd001', 'profj001', 'ozunm001', 'albio001', 'harrm004', 'allen002']"
ATL,2025-07-10,"{'acunr001': [0.3310344827586207, 0.593103448275862, 0.4425287356321839, 11.0, 0.44597701149425306, 0.25287356321839083, 0.16666666666666666, 0.7471264367816092, 0.3673469387755102, 0.5204081632653061], 'albio001': [0.22, 0.31142857142857144, 0.2927461139896373, 6.0, 0.2689119170984459, 0.15284974093264247, 0.08290155440414508, 0.8471502590673575, 0.3519163763066202, 0.289198606271777], 'allen002': [0.23949579831932774, 0.27310924369747897, 0.3143939393939394, 0.0, 0.26742424242424245, 0.22348484848484848, 0.08712121212121213, 0.7765151515151515, 0.3502824858757062, 0.22033898305084745], 'harrm004': [0.20658682634730538, 0.31137724550898205, 0.2318840579710145, 6.0, 0.23623188405797105, 0.21159420289855072, 0.02608695652173913, 0.7884057971014493, 0.29961089494163423, 0.4085603112840467], 'murps001': [0.22404371584699453, 0.47540983606557374, 0.3073170731707317, 13.0, 0.32146341463414624, 0.32195121951219513, 0.08292682926829269, 0.6780487804878049, 0.3652173913043478, 0.43478260869565216], 'olsom001': [0.26822157434402333, 0.4839650145772595, 0.3677581863979849, 17.0, 0.37052896725440854, 0.22921914357682618, 0.1309823677581864, 0.7707808564231738, 0.41365461847389556, 0.5461847389558233], 'ozunm001': [0.2364217252396166, 0.3865814696485623, 0.36436170212765956, 12.0, 0.3375000000000006, 0.22872340425531915, 0.1622340425531915, 0.7712765957446809, 0.37327188940092165, 0.5023041474654378], 'profj001': [0.2222222222222222, 0.37777777777777777, 0.2391304347826087, 2.0, 0.26739130434782615, 0.2608695652173913, 0.021739130434782608, 0.7391304347826086, 0.2727272727272727, 0.3333333333333333], 'rilea001': [0.2734584450402145, 0.43967828418230565, 0.3225, 14.0, 0.32975000000000043, 0.28, 0.06, 0.72, 0.3875968992248062, 0.5116279069767442]}","['olsom001', 'acunr001', 'rilea001', 'ozunm001', 'murps001', 'albio001', 'harrm004', 'profj001', 'allen002']"
ATL,2025-07-11,"{'acunr001': [0.32, 0.5733333333333334, 0.4301675977653631, 11.0, 0.4335195530726259, 0.26256983240223464, 0.16201117318435754, 0.7374301675977654, 0.38, 0.51], 'albio001': [0.22033898305084745, 0.3192090395480226, 0.2923076923076923, 7.0, 0.27128205128205163, 0.15384615384615385, 0.08205128205128205, 0.8461538461538461, 0.35172413793103446, 0.2896551724137931], 'allen002': [0.24066390041493776, 0.27385892116182575, 0.3146067415730337, 0.0, 0.2677902621722847, 0.2247191011235955, 0.08614232209737828, 0.7752808988764045, 0.3575418994413408, 0.21787709497206703], 'baldd001': [0.27624309392265195, 0.4861878453038674, 0.35148514851485146, 11.0, 0.35841584158415846, 0.15841584158415842, 0.09405940594059406, 0.8415841584158416, 0.31756756756756754, 0.5067567567567568], 'harrm004': [0.20414201183431951, 0.3076923076923077, 0.22922636103151864, 6.0, 0.23352435530085963, 0.21203438395415472, 0.025787965616045846, 0.7879656160458453, 0.3, 0.4076923076923077], 'murps001': [0.22459893048128343, 0.47593582887700536, 0.3062200956937799, 13.0, 0.3215311004784688, 0.33014354066985646, 0.08133971291866028, 0.6698564593301436, 0.3706896551724138, 0.4396551724137931], 'olsom001': [0.26512968299711814, 0.4783861671469741, 0.3656716417910448, 17.0, 0.367661691542289, 0.23134328358208955, 0.1318407960199005, 0.7686567164179104, 0.4103585657370518, 0.549800796812749], 'profj001': [0.22448979591836735, 0.42857142857142855, 0.24, 3.0, 0.28600000000000003, 0.24, 0.02, 0.76, 0.24324324324324326, 0.35135135135135137], 'rilea001': [0.2724867724867725, 0.43915343915343913, 0.32098765432098764, 14.0, 0.32888888888888934, 0.27901234567901234, 0.05925925925925926, 0.7209876543209877, 0.38549618320610685, 0.5076335877862596]}","['olsom001', 'acunr001', 'profj001', 'rilea001', 'murps001', 'baldd001', 'albio001', 'harrm004', 'allen002']"
ATL,2025-07-25,"{'acunr001': [0.31666666666666665, 0.5944444444444444, 0.42790697674418604, 13.0, 0.4390697674418607, 0.26976744186046514, 0.16279069767441862, 0.7302325581395349, 0.3865546218487395, 0.5210084033613446], 'albio001': [0.22077922077922077, 0.32727272727272727, 0.29577464788732394, 9.0, 0.2765258215962445, 0.1572769953051643, 0.08685446009389672, 0.8427230046948356, 0.3471337579617834, 0.2929936305732484], 'allen002': [0.23048327137546468, 0.26022304832713755, 0.30067567567567566, 0.0, 0.25608108108108124, 0.23648648648648649, 0.08108108108108109, 0.7635135135135135, 0.3350253807106599, 0.2131979695431472], 'baldd001': [0.2837209302325581, 0.4790697674418605, 0.35294117647058826, 11.0, 0.358403361344538, 0.16806722689075632, 0.08823529411764706, 0.8319327731092437, 0.3352601156069364, 0.5202312138728323], 'harrm004': [0.21236559139784947, 0.31989247311827956, 0.23697916666666666, 7.0, 0.2424479166666668, 0.2109375, 0.026041666666666668, 0.7890625, 0.3017543859649123, 0.41403508771929826], 'murps001': [0.23148148148148148, 0.49537037037037035, 0.3224489795918367, 16.0, 0.33306122448979597, 0.31020408163265306, 0.08979591836734693, 0.689795918367347, 0.35507246376811596, 0.4492753623188406], 'olsom001': [0.26631853785900783, 0.4725848563968668, 0.3685393258426966, 18.0, 0.3676404494382026, 0.23370786516853934, 0.1348314606741573, 0.7662921348314606, 0.40942028985507245, 0.5471014492753623], 'profj001': [0.2441860465116279, 0.4186046511627907, 0.3010752688172043, 3.0, 0.30967741935483867, 0.1827956989247312, 0.06451612903225806, 0.8172043010752689, 0.23529411764705882, 0.35294117647058826], 'rilea001': [0.2736842105263158, 0.4394736842105263, 0.32186732186732187, 14.0, 0.32948402948402994, 0.27764127764127766, 0.05896805896805897, 0.7223587223587223, 0.38636363636363635, 0.5075757575757576]}","['profj001', 'olsom001', 'acunr001', 'baldd001', 'rilea001', 'murps001', 'albio001', 'harrm004', 'allen002']"
ATL,2025-07-26,"{'acunr001': [0.31521739130434784, 0.5869565217391305, 0.42727272727272725, 13.0, 0.4363636363636366, 0.2772727272727273, 0.16363636363636364, 0.7227272727272728, 0.38333333333333336, 0.525], 'albio001': [0.2190721649484536, 0.3247422680412371, 0.29534883720930233, 9.0, 0.27558139534883763, 0.15813953488372093, 0.08837209302325581, 0.8418604651162791, 0.3492063492063492, 0.29523809523809524], 'allen002': [0.22794117647058823, 0.25735294117647056, 0.2976588628762542, 0.0, 0.25351170568561887, 0.2408026755852843, 0.0802675585284281, 0.7591973244147158, 0.3333333333333333, 0.21212121212121213], 'baldd001': [0.2831050228310502, 0.4748858447488584, 0.3512396694214876, 11.0, 0.3561983471074382, 0.16942148760330578, 0.08677685950413223, 0.8305785123966942, 0.3409090909090909, 0.5170454545454546], 'harrm004': [0.216, 0.33066666666666666, 0.2422680412371134, 8.0, 0.24922680412371148, 0.20876288659793815, 0.028350515463917526, 0.7912371134020618, 0.3020833333333333, 0.4201388888888889], 'olsom001': [0.26356589147286824, 0.46770025839793283, 0.36666666666666664, 18.0, 0.36511111111111144, 0.23333333333333334, 0.13555555555555557, 0.7666666666666667, 0.4064748201438849, 0.5431654676258992], 'ozunm001': [0.2324159021406728, 0.3853211009174312, 0.3596938775510204, 13.0, 0.334693877551021, 0.22959183673469388, 0.16071428571428573, 0.7704081632653061, 0.3700440528634361, 0.5022026431718062], 'profj001': [0.24719101123595505, 0.4157303370786517, 0.3163265306122449, 3.0, 0.3173469387755101, 0.1836734693877551, 0.08163265306122448, 0.8163265306122449, 0.24285714285714285, 0.35714285714285715], 'rilea001': [0.2708333333333333, 0.4348958333333333, 0.31873479318734793, 14.0, 0.3262773722627742, 0.2773722627737226, 0.058394160583941604, 0.7226277372262774, 0.38202247191011235, 0.5056179775280899]}","['profj001', 'olsom001', 'acunr001', 'rilea001', 'ozunm001', 'albio001', 'harrm004', 'baldd001', 'allen002']"
ATL,2025-07-27,"{'acunr001': [0.30687830687830686, 0.5714285714285714, 0.4177777777777778, 13.0, 0.4266666666666669, 0.27111111111111114, 0.16, 0.7288888888888889, 0.368, 0.536], 'albio001': [0.21994884910485935, 0.3248081841432225, 0.29723502304147464, 9.0, 0.27672811059907876, 0.15898617511520738, 0.08986175115207373, 0.8410138248847926, 0.3501577287066246, 0.29337539432176657], 'allen002': [0.22545454545454546, 0.2545454545454545, 0.2947019867549669, 0.0, 0.25099337748344386, 0.24172185430463577, 0.07947019867549669, 0.7582781456953642, 0.33, 0.21], 'baldd001': [0.2825112107623318, 0.47533632286995514, 0.3522267206477733, 11.0, 0.35708502024291516, 0.1700404858299595, 0.08906882591093117, 0.8299595141700404, 0.33519553072625696, 0.5083798882681564], 'harrm004': [0.22427440633245382, 0.35883905013192613, 0.25, 9.0, 0.2632653061224491, 0.2066326530612245, 0.02806122448979592, 0.7933673469387755, 0.3116438356164384, 0.4246575342465753], 'murps001': [0.2318181818181818, 0.4954545454545455, 0.321285140562249, 16.0, 0.33293172690763057, 0.3092369477911647, 0.08835341365461848, 0.6907630522088354, 0.3546099290780142, 0.45390070921985815], 'olsom001': [0.26342710997442453, 0.46547314578005117, 0.367032967032967, 18.0, 0.36461538461538495, 0.23296703296703297, 0.13626373626373625, 0.7670329670329671, 0.40569395017793597, 0.5480427046263345], 'profj001': [0.24731182795698925, 0.40860215053763443, 0.32038834951456313, 3.0, 0.3174757281553397, 0.17475728155339806, 0.08737864077669903, 0.8252427184466019, 0.22972972972972974, 0.33783783783783783], 'rilea001': [0.26804123711340205, 0.43041237113402064, 0.3173076923076923, 14.0, 0.324038461538462, 0.28365384615384615, 0.06009615384615385, 0.7163461538461539, 0.38202247191011235, 0.5056179775280899]}","['olsom001', 'profj001', 'acunr001', 'rilea001', 'murps001', 'albio001', 'harrm004', 'baldd001', 'allen002']"
ATL,2025-07-28,"{'acunr001': [0.3020833333333333, 0.5625, 0.4148471615720524, 13.0, 0.4222707423580789, 0.2663755458515284, 0.1615720524017467, 0.7336244541484717, 0.375, 0.5234375], 'albio001': [0.2182741116751269, 0.3223350253807107, 0.2951945080091533, 9.0, 0.2748283752860416, 0.16018306636155608, 0.08924485125858124, 0.8398169336384439, 0.34796238244514105, 0.29153605015673983], 'allen002': [0.22661870503597123, 0.25539568345323743, 0.29508196721311475, 0.0, 0.2514754098360657, 0.24262295081967214, 0.07868852459016394, 0.7573770491803279, 0.3316831683168317, 0.2079207920792079], 'harrm004': [0.22715404699738903, 0.3629242819843342, 0.25252525252525254, 9.0, 0.26616161616161627, 0.20707070707070707, 0.027777777777777776, 0.7929292929292929, 0.31864406779661014, 0.4271186440677966], 'murps001': [0.23214285714285715, 0.4955357142857143, 0.3201581027667984, 16.0, 0.33280632411067196, 0.31225296442687744, 0.08695652173913043, 0.6877470355731226, 0.34965034965034963, 0.45454545454545453], 'olsom001': [0.2614213197969543, 0.4619289340101523, 0.3660130718954248, 18.0, 0.36296296296296326, 0.23311546840958605, 0.13725490196078433, 0.7668845315904139, 0.40636042402826855, 0.5477031802120141], 'ozunm001': [0.229607250755287, 0.3806646525679758, 0.3560606060606061, 13.0, 0.33131313131313184, 0.23232323232323232, 0.1590909090909091, 0.7676767676767676, 0.36681222707423583, 0.4978165938864629], 'profj001': [0.23711340206185566, 0.3917525773195876, 0.308411214953271, 3.0, 0.3056074766355139, 0.18691588785046728, 0.08411214953271028, 0.8130841121495327, 0.25, 0.34210526315789475], 'rilea001': [0.2659846547314578, 0.42710997442455245, 0.31666666666666665, 14.0, 0.322619047619048, 0.2833333333333333, 0.06190476190476191, 0.7166666666666667, 0.379182156133829, 0.5055762081784386]}","['olsom001', 'profj001', 'acunr001', 'rilea001', 'murps001', 'ozunm001', 'harrm004', 'albio001', 'allen002']"
ATL,2025-07-29,"{'acunr001': [0.30456852791878175, 0.5736040609137056, 0.41702127659574467, 14.0, 0.42680851063829817, 0.25957446808510637, 0.16170212765957448, 0.7404255319148936, 0.3787878787878788, 0.5227272727272727], 'albio001': [0.21717171717171718, 0.3207070707070707, 0.2986425339366516, 9.0, 0.2764705882352945, 0.1583710407239819, 0.09502262443438914, 0.8416289592760181, 0.34579439252336447, 0.2897196261682243], 'allen002': [0.2277580071174377, 0.2597864768683274, 0.3, 0.0, 0.25612903225806466, 0.24193548387096775, 0.08387096774193549, 0.7580645161290323, 0.3333333333333333, 0.20588235294117646], 'baldd001': [0.27876106194690264, 0.4690265486725664, 0.350597609561753, 11.0, 0.3541832669322711, 0.1752988047808765, 0.09163346613545817, 0.8247011952191236, 0.3333333333333333, 0.5055555555555555], 'harrm004': [0.2248062015503876, 0.35917312661498707, 0.2518703241895262, 9.0, 0.26458852867830435, 0.20448877805486285, 0.029925187032418952, 0.7955112219451371, 0.3210702341137124, 0.4280936454849498], 'olsom001': [0.2606516290726817, 0.46115288220551376, 0.3655913978494624, 18.0, 0.3625806451612906, 0.23225806451612904, 0.13763440860215054, 0.7677419354838709, 0.40418118466898956, 0.5435540069686411], 'ozunm001': [0.23053892215568864, 0.38922155688622756, 0.35910224438902744, 14.0, 0.3356608478802997, 0.22942643391521197, 0.16209476309226933, 0.770573566084788, 0.3706896551724138, 0.4956896551724138], 'profj001': [0.24509803921568626, 0.39215686274509803, 0.3185840707964602, 3.0, 0.31150442477876095, 0.18584070796460178, 0.08849557522123894, 0.8141592920353983, 0.2625, 0.325], 'rilea001': [0.26700251889168763, 0.4357682619647355, 0.31690140845070425, 15.0, 0.3258215962441319, 0.2793427230046948, 0.06103286384976526, 0.7206572769953051, 0.38181818181818183, 0.5054545454545455]}","['profj001', 'olsom001', 'acunr001', 'rilea001', 'ozunm001', 'albio001', 'harrm004', 'baldd001', 'allen002']"
