date,vis_team,home_team,away_lineup,home_lineup
2025-07-11,ATL,SLN,"['acunr001', 'olsom001', 'rilea001', 'murps001', 'profj001', 'baldd001', 'albio001', 'allen002', 'harrm004']","['donob001', 'winnm001', 'burla001', 'contw001', 'nootl001', 'arenn001', 'gormn001', 'pagep001', 'scotv001']"
2025-07-11,ARI,ANA,"['martk001', 'perdg001', 'gurrl001', 'suare001', 'naylj001', 'gricr001', 'alexb001', 'thoma004', 'herrj003']","['netoz001', 'schan001', 'troum001', 'wardt002', 'adelj001', 'moncy001', 'ohopl001', 'rengl001', 'campg001']"
2025-07-11,TOR,ATH,"['luken001', 'sprig001', 'guerv002', 'bichb001', 'barga001', 'kirka001', 'wagnw001', 'cleme002', 'stram002']","['butll001', 'rookb001', 'kurtn001', 'langs001', 'sodet001', 'andum001', 'muncm002', 'geloz001', 'clard004']"
2025-07-11,MIA,BAL,"['edwax001', 'sancj003', 'lopeo001', 'ramia004', 'stowk001', 'wagae001', 'hickl001', 'norbc001', 'sanoj001']","['hollj003', 'westj002', 'hendg002', 'ohear001', 'laurr001', 'cowsc001', 'oneit001', 'mullc002', 'stalj001']"
2025-07-11,TBA,BOS,"['diazy001', 'aranj001', 'mangj001', 'camij001', 'lowej002', 'wallt003', 'cabaj001', 'simpc001', 'jansd001']","['duraj001', 'brega001', 'yoshm002', 'narvc002', 'abrew002', 'stort001', 'mayem002', 'toroa001', 'rafac001']"
2025-07-11,CLE,CHA,"['kwans001', 'jonen002', 'ramij003', 'manzk001', 'santc002', 'schnd002', 'marta008', 'hedga001', 'roccb001']","['meidc001', 'slata001', 'vargm001', 'quere001', 'taucm001', 'robel002', 'sosal001', 'elkot001', 'taylm002']"
2025-07-11,CLE,CHA,"['kwans001', 'jonen002', 'ramij003', 'manzk001', 'marta008', 'schnd002', 'wilsw003', 'naylb001', 'roccb001']","['taucm001', 'sosal001', 'benia002', 'vargm001', 'teelk001', 'robel002', 'montc004', 'rojaj001', 'robew002']"
2025-07-11,SEA,DET,"['crawj002', 'rodrj007', 'ralec001', 'arozr001', 'garvm001', 'polaj001', 'solad001', 'moord002', 'willb004']","['keitc001', 'torrg001', 'perew002', 'greer003', 'torks001', 'mckiz001', 'dingd001', 'meadp001', 'baezj001']"
2025-07-11,TEX,HOU,"['smitj007', 'seagc001', 'semim001', 'garca005', 'langw001', 'carte001', 'burgj001', 'heimj001', 'higak001']","['parei001', 'smitc010', 'altuj001', 'walkc002', 'carav001', 'diazy004', 'dubom001', 'mattb001', 'tramt001']"
2025-07-11,NYN,KCA,"['nimmb001', 'lindf001', 'sotoj001', 'alonp001', 'vienm001', 'mcnej002', 'maurr002', 'torrl001', 'taylt002']","['indij001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'caglj001', 'loftn001', 'ravej001', 'isbek001']"
2025-07-11,PIT,MIN,"['phamt001', 'mccua001', 'reynb001', 'gonzn001', 'cruzo001', 'hayek001', 'horws001', 'davih001', 'kinei001']","['buxtb001', 'castw003', 'larnt001', 'corrc001', 'lee-b002', 'wallm001', 'lewir003', 'clemk001', 'vazqc001']"
2025-07-11,CHN,NYA,"['hoern001', 'tuckk001', 'suzus001', 'kellc002', 'crowp001', 'swand001', 'turnj001', 'buscm003', 'bertj001']","['domij003', 'judga001', 'bellc002', 'riceb001', 'chisj001', 'goldp001', 'escaj001', 'volpa001', 'perao002']"
2025-07-12,COL,CIN,"['freet001', 'mcmar001', 'goodh001', 'beckj003', 'toglm001', 'doylb001', 'ferny001', 'arcio002', 'rittr002']","['friet001', 'mclam001', 'delae003', 'haysa001', 'lux-g001', 'stees001', 'bensw001', 'trevj001', 'martn004']"
2025-07-12,WAS,MIL,"['abrac001', 'woodj004', 'bellj005', 'lowen001', 'garcl006', 'housb001', 'liled001', 'adamr004', 'younj004']","['frels001', 'contw002', 'chouj001', 'yelic001', 'vauga001', 'colli001', 'turab002', 'durbc002', 'ortij005']"
2025-07-12,PHI,SDN,"['turnt001', 'schwk001', 'harpb003', 'bohma001', 'castn001', 'stotb001', 'realj001', 'keplm001', 'marsb002']","['tatif002', 'arral001', 'machm001', 'sheeg001', 'bogax001', 'merrj002', 'cronj001', 'broot002', 'maldm001']"
2025-07-12,LAN,SFN,"['ohtas001', 'bettm001', 'freef001', 'hernt002', 'confm001', 'pagea001', 'kim-h003', 'edmat001', 'rushd001']","['yastm001', 'ramoh002', 'dever001', 'chapm001', 'adamw002', 'lee-j001', 'schmc003', 'smitd008', 'bailp001']"
2025-07-12,ATL,SLN,"['profj001', 'olsom001', 'acunr001', 'murps001', 'ozunm001', 'albio001', 'alvan001', 'harrm004', 'allen002']","['donob001', 'winnm001', 'contw001', 'burla001', 'pozoy001', 'nootl001', 'saggt001', 'gormn001', 'scotv001']"
2025-07-12,ARI,ANA,"['martk001', 'carrc005', 'gurrl001', 'suare001', 'naylj001', 'gricr001', 'mccaj001', 'thoma004', 'perdg001']","['netoz001', 'schan001', 'troum001', 'wardt002', 'adelj001', 'moncy001', 'solej001', 'darnt001', 'rengl001']"
2025-07-12,TOR,ATH,"['cleme002', 'sprig001', 'guerv002', 'bichb001', 'kirka001', 'schnd001', 'jimel003', 'heint001', 'stram002']","['butll001', 'wilsj006', 'kurtn001', 'rookb001', 'sodet001', 'langs001', 'andum001', 'muncm002', 'clard004']"
2025-07-12,MIA,BAL,"['edwax001', 'ramia004', 'hernh001', 'lopeo001', 'wagae001', 'myerd001', 'stowk001', 'hilld002', 'sanoj001']","['hollj003', 'westj002', 'hendg002', 'ohear001', 'laurr001', 'cowsc001', 'oneit001', 'mullc002', 'stalj001']"
2025-07-12,TBA,BOS,"['diazy001', 'kim-h002', 'mangj001', 'camij001', 'morec001', 'meadc001', 'jansd001', 'cabaj001', 'wallt003']","['duraj001', 'rafac001', 'anthr001', 'narvc002', 'yoshm002', 'stort001', 'abrew002', 'toroa001', 'mayem002']"
2025-07-12,CLE,CHA,"['kwans001', 'jonen002', 'ramij003', 'manzk001', 'santc002', 'schnd002', 'marta008', 'hedga001', 'roccb001']","['taucm001', 'meidc001', 'benia002', 'sosal001', 'teelk001', 'robel002', 'montc004', 'rojaj001', 'robew002']"
2025-07-12,SEA,DET,"['crawj002', 'rodrj007', 'ralec001', 'arozr001', 'polaj001', 'ralel001', 'canzd001', 'willb004', 'younc005']","['keitc001', 'torrg001', 'perew002', 'greer003', 'torks001', 'mckiz001', 'vierm001', 'sweet001', 'rogej004']"
2025-07-12,TEX,HOU,"['haggs001', 'seagc001', 'semim001', 'garca005', 'langw001', 'heimj001', 'higak001', 'smitj007', 'durae002']","['parei001', 'smitc010', 'altuj001', 'walkc002', 'carav001', 'diazy004', 'tramt001', 'dubom001', 'mattb001']"
2025-07-12,NYN,KCA,"['nimmb001', 'lindf001', 'sotoj001', 'alonp001', 'vienm001', 'mcnej002', 'taylt002', 'batyb001', 'torrl001']","['indij001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'caglj001', 'loftn001', 'ravej001', 'isbek001']"
2025-07-12,PIT,MIN,"['horws001', 'mccua001', 'reynb001', 'gonzn001', 'cruzo001', 'hayek001', 'suwij001', 'bartj003', 'kinei001']","['buxtb001', 'castw003', 'larnt001', 'jeffr002', 'lee-b002', 'wallm001', 'lewir003', 'frant002', 'clemk001']"
2025-07-12,CHN,NYA,"['hoern001', 'tuckk001', 'suzus001', 'kellc002', 'crowp001', 'swand001', 'happi001', 'turnj001', 'bertj001']","['goldp001', 'bellc002', 'judga001', 'stanm004', 'chisj001', 'grist001', 'volpa001', 'wella002', 'perao002']"
2025-07-13,COL,CIN,"['freet001', 'monim001', 'toglm001', 'mcmar001', 'doylb001', 'ferny001', 'farmk001', 'nolaa002', 'rittr002']","['friet001', 'mclam001', 'delae003', 'haysa001', 'stees001', 'martn004', 'stept001', 'espis001', 'joe-c001']"
2025-07-13,WAS,MIL,"['calla002', 'lowen001', 'bellj005', 'dejop001', 'garcl006', 'housb001', 'liled001', 'adamr004', 'younj004']","['frels001', 'contw002', 'yelic001', 'chouj001', 'turab002', 'bauej001', 'monaa001', 'haase001', 'seiga001']"
2025-07-13,PHI,SDN,"['schwk001', 'turnt001', 'harpb003', 'castn001', 'realj001', 'stotb001', 'kempo001', 'marsb002', 'sosae001']","['tatif002', 'arral001', 'machm001', 'bogax001', 'merrj002', 'iglej001', 'campl002', 'johnb005', 'diaze005']"
2025-07-13,LAN,SFN,"['ohtas001', 'bettm001', 'smitw003', 'freef001', 'hernt002', 'pagea001', 'edmat001', 'rojam002', 'ruize001']","['ramoh002', 'dever001', 'adamw002', 'chapm001', 'yastm001', 'florw001', 'lee-j001', 'schmc003', 'bailp001']"
2025-07-13,ATL,SLN,"['profj001', 'olsom001', 'acunr001', 'murps001', 'baldd001', 'albio001', 'alvan001', 'harrm004', 'allen002']","['donob001', 'herri001', 'burla001', 'contw001', 'saggt001', 'winnm001', 'fermj001', 'pagep001', 'scotv001']"
2025-07-13,ARI,ANA,"['carrc005', 'mccaj003', 'perdg001', 'naylj001', 'suare001', 'gurrl001', 'thoma004', 'alexb001', 'herrj003']","['netoz001', 'schan001', 'troum001', 'wardt002', 'adelj001', 'moncy001', 'ohopl001', 'wadel001', 'rengl001']"
2025-07-13,TOR,ATH,"['cleme002', 'bichb001', 'guerv002', 'kirka001', 'barga001', 'schnd001', 'luken001', 'stram002', 'wagnw001']","['butll001', 'wilsj006', 'kurtn001', 'rookb001', 'sodet001', 'urshg001', 'muncm002', 'wynna001', 'clard004']"
2025-07-13,MIA,BAL,"['edwax001', 'sancj003', 'ramia004', 'stowk001', 'lopeo001', 'hickl001', 'myerd001', 'paulg001', 'fortn001']","['hollj003', 'westj002', 'hendg002', 'ohear001', 'laurr001', 'cowsc001', 'uriar001', 'mullc002', 'jacka002']"
2025-07-13,TBA,BOS,"['simpc001', 'aranj001', 'diazy001', 'mangj001', 'lowej002', 'camij001', 'thaim001', 'kim-h002', 'wallt003']","['duraj001', 'brega001', 'anthr001', 'yoshm002', 'stort001', 'rafac001', 'mayem002', 'gonzr003', 'wongc001']"
2025-07-13,CLE,CHA,"['kwans001', 'jonen002', 'ramij003', 'manzk001', 'santc002', 'naylb001', 'marta008', 'rodrj009', 'roccb001']","['meidc001', 'slata001', 'quere001', 'sosal001', 'benia002', 'robel002', 'vargm001', 'montc004', 'taylm002']"
2025-07-13,SEA,DET,"['crawj002', 'rodrj007', 'ralec001', 'arozr001', 'ralel001', 'garvm001', 'canzd001', 'willb004', 'younc005']","['keitc001', 'torrg001', 'greer003', 'torks001', 'dingd001', 'mckiz001', 'vierm001', 'meadp001', 'baezj001']"
2025-07-13,TEX,HOU,"['smitj007', 'seagc001', 'semim001', 'garca005', 'langw001', 'carte001', 'higak001', 'osuna003', 'durae002']","['parei001', 'smitc010', 'altuj001', 'walkc002', 'carav001', 'tramt001', 'dubom001', 'hummc001', 'shorz001']"
2025-07-13,NYN,KCA,"['lindf001', 'vienm001', 'sotoj001', 'alonp001', 'nimmb001', 'maurr002', 'taylt002', 'torrl001', 'acunl001']","['indij001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'caglj001', 'ravej001', 'fermf002', 'isbek001']"
2025-07-13,PIT,MIN,"['horws001', 'mccua001', 'reynb001', 'gonzn001', 'phamt001', 'suwij001', 'hayek001', 'davih001', 'kinei001']","['buxtb001', 'castw003', 'larnt001', 'corrc001', 'wallm001', 'lewir003', 'clemk001', 'badeh001', 'vazqc001']"
2025-07-13,CHN,NYA,"['buscm003', 'tuckk001', 'suzus001', 'crowp001', 'kellc002', 'happi001', 'swand001', 'hoern001', 'brujv001']","['goldp001', 'bellc002', 'judga001', 'stanm004', 'chisj001', 'domij003', 'volpa001', 'wella002', 'perao002']"
2025-07-18,SLN,ARI,"['donob001', 'herri001', 'burla001', 'contw001', 'arenn001', 'winnm001', 'walkj003', 'pagep001', 'scotv001']","['carrc005', 'perdg001', 'gurrl001', 'naylj001', 'suare001', 'delca001', 'alexb001', 'thoma004', 'herrj003']"
2025-07-18,NYA,ATL,"['grist001', 'bellc002', 'judga001', 'chisj001', 'domij003', 'riceb001', 'volpa001', 'wella002', 'vivaj001']","['profj001', 'olsom001', 'acunr001', 'baldd001', 'murps001', 'albio001', 'alvan001', 'harrm004', 'allen002']"
2025-07-18,BOS,CHN,"['duraj001', 'brega001', 'anthr001', 'narvc002', 'abrew002', 'stort001', 'mayem002', 'rafac001', 'toroa001']","['buscm003', 'tuckk001', 'suzus001', 'crowp001', 'kellc002', 'happi001', 'swand001', 'hoern001', 'shawm002']"
2025-07-18,MIN,COL,"['buxtb001', 'jeffr002', 'castw003', 'corrc001', 'frant002', 'badeh001', 'lewir003', 'lee-b002', 'vazqc001']","['freet001', 'monim001', 'beckj003', 'mcmar001', 'tovae001', 'toglm001', 'ferny001', 'nolaa002', 'rittr002']"
2025-07-18,MIL,LAN,"['turab002', 'contw002', 'chouj001', 'yelic001', 'vauga001', 'colli001', 'bauej001', 'durbc002', 'ortij005']","['ohtas001', 'bettm001', 'freef001', 'smitw003', 'hernt002', 'confm001', 'pagea001', 'kim-h003', 'edmat001']"
2025-07-18,KCA,MIA,"['indij001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'caglj001', 'loftn001', 'ravej001', 'isbek001']","['edwax001', 'sancj003', 'lopeo001', 'ramia004', 'stowk001', 'hickl001', 'myerd001', 'paulg001', 'fortn001']"
2025-07-18,CIN,NYN,"['friet001', 'mclam001', 'delae003', 'haysa001', 'stees001', 'martn004', 'stept001', 'trevj001', 'espis001']","['lindf001', 'vienm001', 'sotoj001', 'alonp001', 'nimmb001', 'maurr002', 'mcnej002', 'taylt002', 'torrl001']"
2025-07-18,ANA,PHI,"['netoz001', 'schan001', 'troum001', 'wardt002', 'adelj001', 'solej001', 'ohopl001', 'rengl001', 'newmk001']","['turnt001', 'schwk001', 'harpb003', 'bohma001', 'castn001', 'marsb002', 'realj001', 'keplm001', 'stotb001']"
2025-07-18,CHA,PIT,"['meidc001', 'slata001', 'quere001', 'vargm001', 'benia002', 'robel002', 'sosal001', 'montc004', 'taylm002']","['phamt001', 'mccua001', 'reynb001', 'gonzn001', 'cruzo001', 'bartj003', 'horws001', 'hayek001', 'kinei001']"
2025-07-18,SDN,WAS,"['tatif002', 'arral001', 'machm001', 'sheeg001', 'merrj002', 'bogax001', 'cronj001', 'broot002', 'diaze005']","['abrac001', 'woodj004', 'garcl006', 'bellj005', 'lowen001', 'housb001', 'liled001', 'adamr004', 'younj004']"
2025-07-18,ATH,CLE,"['butll001', 'wilsj006', 'kurtn001', 'rookb001', 'sodet001', 'langs001', 'andum001', 'muncm002', 'clard004']","['marta008', 'fry-d001', 'ramij003', 'santc002', 'jonen002', 'rodrj009', 'wilsw003', 'naylb001', 'roccb001']"
2025-07-18,HOU,SEA,"['parei001', 'smitc010', 'altuj001', 'walkc002', 'carav001', 'diazy004', 'tramt001', 'dubom001', 'mattb001']","['crawj002', 'rodrj007', 'ralec001', 'arozr001', 'solad001', 'garvm001', 'moord002', 'younc005', 'willb004']"
2025-07-18,BAL,TBA,"['hollj003', 'westj002', 'hendg002', 'ohear001', 'laurr001', 'cowsc001', 'mullc002', 'mayoc001', 'stalj001']","['simpc001', 'loweb001', 'diazy001', 'aranj001', 'camij001', 'lowej002', 'mangj001', 'kim-h002', 'jansd001']"
2025-07-18,DET,TEX,"['torrg001', 'jonej007', 'greer003', 'torks001', 'vierm001', 'perew002', 'dingd001', 'mckiz001', 'baezj001']","['smitj007', 'seagc001', 'semim001', 'garca005', 'carte001', 'langw001', 'tellr001', 'higak001', 'heimj001']"
2025-07-18,SFN,TOR,"['yastm001', 'ramoh002', 'dever001', 'chapm001', 'adamw002', 'lee-j001', 'schmc003', 'smitd008', 'bailp001']","['luken001', 'sprig001', 'guerv002', 'bichb001', 'barga001', 'kirka001', 'lopej008', 'cleme002', 'wagnw001']"
2025-07-19,SLN,ARI,"['donob001', 'herri001', 'burla001', 'contw001', 'arenn001', 'winnm001', 'walkj003', 'pagep001', 'scotv001']","['carrc005', 'perdg001', 'gurrl001', 'naylj001', 'suare001', 'delca001', 'mccaj001', 'thoma004', 'alexb001']"
2025-07-19,NYA,ATL,"['goldp001', 'bellc002', 'judga001', 'stanm004', 'chisj001', 'grist001', 'volpa001', 'wella002', 'perao002']","['profj001', 'olsom001', 'acunr001', 'baldd001', 'murps001', 'albio001', 'alvan001', 'harrm004', 'allen002']"
2025-07-19,BOS,CHN,"['refsr001', 'brega001', 'gonzr003', 'anthr001', 'stort001', 'rafac001', 'yoshm002', 'toroa001', 'wongc001']","['buscm003', 'tuckk001', 'suzus001', 'crowp001', 'happi001', 'swand001', 'hoern001', 'mcgur002', 'brujv001']"
2025-07-19,MIN,COL,"['buxtb001', 'castw003', 'larnt001', 'jeffr002', 'clemk001', 'corrc001', 'lee-b002', 'wallm001', 'badeh001']","['freet001', 'monim001', 'goodh001', 'beckj003', 'mcmar001', 'tovae001', 'toglm001', 'doylb001', 'rittr002']"
2025-07-19,MIL,LAN,"['turab002', 'contw002', 'chouj001', 'yelic001', 'vauga001', 'colli001', 'durbc002', 'perkb002', 'ortij005']","['ohtas001', 'smitw003', 'freef001', 'hernt002', 'pagea001', 'confm001', 'edmat001', 'kim-h003', 'rojam002']"
2025-07-19,KCA,MIA,"['indij001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'loftn001', 'fermf002', 'ravej001', 'tolbt001']","['edwax001', 'sancj003', 'lopeo001', 'ramia004', 'stowk001', 'wagae001', 'hickl001', 'myerd001', 'paulg001']"
2025-07-19,CIN,NYN,"['friet001', 'mclam001', 'delae003', 'haysa001', 'lux-g001', 'stees001', 'stept001', 'fralj001', 'martn004']","['nimmb001', 'lindf001', 'sotoj001', 'alonp001', 'vienm001', 'mcnej002', 'maurr002', 'batyb001', 'torrl001']"
2025-07-19,ANA,PHI,"['netoz001', 'schan001', 'troum001', 'wardt002', 'adelj001', 'moncy001', 'darnt001', 'wadel001', 'rengl001']","['turnt001', 'schwk001', 'harpb003', 'castn001', 'realj001', 'kempo001', 'sosae001', 'marsb002', 'rojaj003']"
2025-07-19,CHA,PIT,"['taucm001', 'meidc001', 'benia002', 'vargm001', 'teelk001', 'robel002', 'montc004', 'sosal001', 'rojaj001']","['phamt001', 'mccua001', 'reynb001', 'gonzn001', 'cruzo001', 'hayek001', 'horws001', 'davih001', 'kinei001']"
2025-07-19,SDN,WAS,"['tatif002', 'arral001', 'machm001', 'sheeg001', 'bogax001', 'merrj002', 'iglej001', 'cronj001', 'maldm001']","['abrac001', 'woodj004', 'garcl006', 'bellj005', 'lowen001', 'housb001', 'liled001', 'milld003', 'younj004']"
2025-07-19,ATH,CLE,"['wilsj006', 'rookb001', 'kurtn001', 'langs001', 'andum001', 'muncm002', 'urial001', 'wynna001', 'clard004']","['marta008', 'jonen002', 'ramij003', 'manzk001', 'santc002', 'schnd002', 'rodrj009', 'naylb001', 'roccb001']"
2025-07-19,HOU,SEA,"['parei001', 'altuj001', 'carav001', 'smitc010', 'walkc002', 'diazy004', 'mccoc001', 'dubom001', 'mattb001']","['crawj002', 'rodrj007', 'ralec001', 'arozr001', 'polaj001', 'ralel001', 'canzd001', 'willb004', 'younc005']"
2025-07-19,BAL,TBA,"['hollj003', 'westj002', 'hendg002', 'ohear001', 'laurr001', 'cowsc001', 'oneit001', 'uriar001', 'stalj001']","['simpc001', 'loweb001', 'diazy001', 'aranj001', 'camij001', 'lowej002', 'mangj001', 'kim-h002', 'thaim001']"
2025-07-19,DET,TEX,"['keitc001', 'torrg001', 'perew002', 'greer003', 'torks001', 'mckiz001', 'meadp001', 'rogej004', 'sweet001']","['smitj007', 'seagc001', 'semim001', 'garca005', 'carte001', 'langw001', 'tellr001', 'higak001', 'osuna003']"
2025-07-19,SFN,TOR,"['ramoh002', 'dever001', 'florw001', 'chapm001', 'adamw002', 'schmc003', 'lee-j001', 'matol002', 'bailp001']","['luken001', 'sprig001', 'guerv002', 'bichb001', 'barga001', 'lopej008', 'cleme002', 'wagnw001', 'heint001']"
2025-07-20,SLN,ARI,"['donob001', 'herri001', 'burla001', 'contw001', 'arenn001', 'winnm001', 'pozoy001', 'walkj003', 'scotv001']","['carrc005', 'mccaj003', 'perdg001', 'naylj001', 'suare001', 'delca001', 'alexb001', 'thoma004', 'herrj003']"
2025-07-20,NYA,ATL,"['domij003', 'judga001', 'bellc002', 'stanm004', 'chisj001', 'goldp001', 'riceb001', 'volpa001', 'vivaj001']","['profj001', 'olsom001', 'acunr001', 'baldd001', 'albio001', 'ozunm001', 'alvan001', 'harrm004', 'allen002']"
2025-07-20,BOS,CHN,"['duraj001', 'anthr001', 'rafac001', 'yoshm002', 'stort001', 'abrew002', 'narvc002', 'mayem002', 'gonzr003']","['hoern001', 'tuckk001', 'suzus001', 'kellc002', 'crowp001', 'swand001', 'happi001', 'turnj001', 'shawm002']"
2025-07-20,MIN,COL,"['larnt001', 'castw003', 'corrc001', 'clemk001', 'frant002', 'wallm001', 'badeh001', 'lewir003', 'vazqc001']","['monim001', 'goodh001', 'beckj003', 'mcmar001', 'toglm001', 'ferny001', 'nolaa002', 'arcio002', 'farmk001']"
2025-07-20,MIL,LAN,"['chouj001', 'contw002', 'vauga001', 'colli001', 'durbc002', 'perkb002', 'monaa001', 'ortij005', 'haase001']","['bettm001', 'ohtas001', 'hernt002', 'freef001', 'edmat001', 'rojam002', 'pagea001', 'ruize001', 'rushd001']"
2025-07-20,KCA,MIA,"['indij001', 'wittb002', 'pasqv001', 'garcm003', 'peres002', 'caglj001', 'fraza001', 'fermf002', 'isbek001']","['edwax001', 'ramia004', 'lopeo001', 'wagae001', 'stowk001', 'hernh001', 'myerd001', 'sancj003', 'sanoj001']"
2025-07-20,CIN,NYN,"['friet001', 'mclam001', 'delae003', 'haysa001', 'stees001', 'stept001', 'martn004', 'espis001', 'joe-c001']","['nimmb001', 'lindf001', 'sotoj001', 'vienm001', 'mcnej002', 'torrl001', 'batyb001', 'taylt002', 'acunl001']"
2025-07-20,ANA,PHI,"['netoz001', 'schan001', 'troum001', 'wardt002', 'adelj001', 'solej001', 'ohopl001', 'rengl001', 'newmk001']","['turnt001', 'schwk001', 'harpb003', 'castn001', 'marsb002', 'kempo001', 'keplm001', 'marcr001', 'stotb001']"
2025-07-20,CHA,PIT,"['meidc001', 'slata001', 'quere001', 'vargm001', 'taucm001', 'robel002', 'sosal001', 'montc004', 'taylm002']","['horws001', 'mccua001', 'reynb001', 'gonzn001', 'cruzo001', 'bartj003', 'suwij001', 'hayek001', 'kinei001']"
2025-07-20,SDN,WAS,"['tatif002', 'arral001', 'machm001', 'bogax001', 'sheeg001', 'iglej001', 'cronj001', 'johnb005', 'diaze005']","['abrac001', 'woodj004', 'garcl006', 'lowen001', 'calla002', 'dejop001', 'liled001', 'adamr004', 'younj004']"
2025-07-20,ATH,CLE,"['butll001', 'wilsj006', 'kurtn001', 'rookb001', 'langs001', 'sodet001', 'urshg001', 'schum002', 'clard004']","['marta008', 'fry-d001', 'ramij003', 'santc002', 'jonen002', 'rodrj009', 'wilsw003', 'hedga001', 'roccb001']"
2025-07-20,HOU,SEA,"['smitc010', 'altuj001', 'carav001', 'walkc002', 'diazy004', 'tramt001', 'dubom001', 'hummc001', 'whits003']","['crawj002', 'rodrj007', 'ralec001', 'arozr001', 'polaj001', 'ralel001', 'garvm001', 'canzd001', 'mastm001']"
2025-07-20,BAL,TBA,"['hollj003', 'westj002', 'hendg002', 'ohear001', 'laurr001', 'cowsc001', 'oneit001', 'mullc002', 'jacka002']","['simpc001', 'kim-h002', 'diazy001', 'camij001', 'morec001', 'mangj001', 'jansd001', 'cabaj001', 'wallt003']"
2025-07-20,DET,TEX,"['jonej007', 'torrg001', 'greer003', 'torks001', 'perew002', 'vierm001', 'dingd001', 'mckiz001', 'baezj001']","['langw001', 'seagc001', 'semim001', 'garca005', 'higak001', 'heimj001', 'freec003', 'foscj001', 'durae002']"
2025-07-20,SFN,TOR,"['lee-j001', 'ramoh002', 'dever001', 'adamw002', 'yastm001', 'chapm001', 'smitd008', 'wiseb001', 'kniza001']","['cleme002', 'sprig001', 'guerv002', 'bichb001', 'kirka001', 'barga001', 'schnd001', 'jimel003', 'stram002']"
2025-07-21,HOU,ARI,"['smitc010', 'altuj001', 'carav001', 'walkc002', 'tramt001', 'dubom001', 'mccoc001', 'mattb001', 'shorz001']","['martk001', 'carrc005', 'gurrl001', 'suare001', 'naylj001', 'gricr001', 'mccaj001', 'alexb001', 'perdg001']"
